date,ticker,sentiment_score,movement,volume,open_price,close_price,high_price,low_price
2022-08-22,AAPL,-0.0149646123622722,high,5936710,197.73597631458645,355.1817050738955,105.45360956232858,290.52894088276173
2022-08-23,AMZN,-0.609514024403911,low,6155872,145.17728336446942,433.45725365758335,229.09062909065537,367.9017804872991
2022-08-24,AAPL,0.44490423052301065,medium,4177326,134.87178713273246,299.77270794673416,321.74267248654763,260.949220288987
2022-08-25,MSFT,-0.4384552751182884,low,2554510,387.63097894154225,314.01020183957314,159.28698483972985,219.20274287750215
2022-08-26,TSLA,-0.9513680671370923,high,4763122,268.04749113908997,157.7550528534669,136.8395016798359,350.19122416986454
2022-08-27,AMZN,0.29094459181433563,same,5421590,462.14394971114814,413.5949434757422,426.110532436224,161.9430296315285
2022-08-28,TSLA,-0.6457786411859021,low,3534937,395.8685202907055,267.7558446667887,457.7617554594029,249.1999342267452
2022-08-29,AMZN,0.8809171687058286,low,1812461,176.50416716583467,300.0320473086331,429.4425683192758,183.6148149543689
2022-08-30,AMZN,0.9078571540051747,medium,5427036,345.5109675262796,414.03908563828304,459.5151558949391,378.3179867762982
2022-08-31,MSFT,0.829728780440897,medium,2718224,274.20218175926374,339.5381600317756,321.2447884233486,477.68353533844305
2022-09-01,AAPL,-0.2596825994891112,same,3710626,330.89989230744527,180.43949097706698,424.90324839613675,498.20438720634655
2022-09-02,AMZN,-0.9690867669422651,medium,8906166,395.22764933540685,336.0930636603571,253.61705535644018,280.11072417663627
2022-09-03,AAPL,0.8566371251754508,high,8310108,422.4783524015163,263.0531431918623,366.5071445916154,201.01215585457777
2022-09-04,MSFT,-0.14363170336537134,high,7440010,437.4949305626897,287.8102168175451,495.53421255566576,277.13174815372963
2022-09-05,GOOGL,0.9333096380873391,low,9674163,201.5899498288099,111.32450976106712,190.29108953565097,438.9077639850895
2022-09-06,TSLA,0.9272399541785057,medium,1444191,112.44623996694307,184.01173980651265,255.95989851643225,182.40227142081596
2022-09-07,AMZN,0.7060189109347201,medium,2502337,395.71789406590926,212.4152325524113,292.01895092403424,480.8382606611695
2022-09-08,MSFT,-0.4111022158608286,low,4486669,142.53749050230982,385.1840031435223,155.20619480802068,236.7463075192604
2022-09-09,AAPL,-0.22980454279614948,same,4722946,225.96783544518706,104.59698931924612,132.4154441860227,494.321463780122
2022-09-10,AMZN,0.7022733430337138,medium,8064400,101.52685364973885,263.5109044916528,431.88914652864975,435.4435550135849
2022-09-11,AAPL,-0.36615598968744467,medium,1224695,372.667792960648,469.61074817029316,490.71774913103445,423.4282136589561
2022-09-12,GOOGL,-0.661014506627815,same,4441628,166.85280458848848,144.75224661964955,261.89002553186344,227.16186950931342
2022-09-13,AMZN,0.11360252491670031,medium,8552975,362.1129638766633,306.5697552874444,135.0599344778613,103.51088477917179
2022-09-14,TSLA,0.8723095483215619,high,9123236,496.69704686713555,414.60895295633884,126.32470427623059,252.85316353039514
2022-09-15,AMZN,0.392059593349946,high,8761850,129.0683486440065,477.0125230080467,456.5272825441195,220.72374786507748
2022-09-16,TSLA,0.14012234017872993,same,4340216,130.83120478058427,398.71065581348716,285.525699891072,114.95879616351891
2022-09-17,AAPL,-0.8056470124584629,same,4833284,236.15203706666995,388.22621945776245,228.01092662495677,302.14610260237185
2022-09-18,AMZN,0.23001445339833948,high,2847865,446.5546057005368,430.595236078305,290.5845084957598,261.21252451309465
2022-09-19,MSFT,0.9801077002085266,high,8586725,186.21194751653275,278.4804883910175,227.32163787693895,353.82258709660994
2022-09-20,MSFT,-0.7198319695269519,high,5897954,244.15112797213902,422.33781304713324,295.61431012304797,348.47452887763325
2022-09-21,GOOGL,0.036659304727473474,high,5017136,127.40216265079184,103.18576189818044,443.8225587671747,148.29865435867205
2022-09-22,MSFT,0.7547461438559109,same,1344855,405.2621165035558,469.82442215072194,336.9205484248383,490.786218450649
2022-09-23,GOOGL,0.4815372355084089,same,6750283,263.3225371037804,277.3226038068701,377.86150912407015,174.7725717765788
2022-09-24,AAPL,0.39403148199053595,low,2074961,403.6994932243371,321.35207514629906,245.86827049373463,278.1096099058818
2022-09-25,TSLA,0.40496816797421853,same,5625678,461.443137738718,201.95289956595292,395.4023514042075,295.247017373494
2022-09-26,AAPL,-0.28101769756048967,high,3377935,193.1052588405155,397.0123331361686,366.64683395174893,425.22511888564804
2022-09-27,TSLA,-0.4128163114710133,medium,2134106,422.95841213598055,130.65432259009953,147.8247991008226,139.6918384378587
2022-09-28,TSLA,0.6187223109570272,high,9296877,123.6375560313013,449.05432101873413,329.05714124623387,271.4577116834127
2022-09-29,GOOGL,0.6202267893583615,high,3474968,459.5389552720989,431.2467316025371,202.6973985239032,351.40086809448155
2022-09-30,MSFT,0.7341446371602074,same,7166160,360.30741902349894,186.42404649790655,421.6382678534371,186.06224864962223
2022-10-01,MSFT,0.8264811051129426,low,6672540,449.69068965534063,423.72975931410497,270.37508338677577,350.9871595064291
2022-10-02,GOOGL,0.022684797721875594,medium,6644807,100.07535982263276,414.5430932245926,497.87366607859485,469.4659350198611
2022-10-03,GOOGL,0.0030325893743992083,medium,6972558,167.632428142397,352.8866391015796,137.00017517558553,499.00725246907
2022-10-04,AAPL,0.5965903579335503,low,3442266,255.90375497059682,249.40807075987502,412.13914509606343,112.98043071627029
2022-10-05,GOOGL,0.2999278615555303,high,5437677,251.80116134988742,208.59950167274715,369.4806934168626,194.23529129787102
2022-10-06,MSFT,0.4039337545154067,same,6241218,190.69215316940426,192.71343611574002,406.99953223628216,224.122846316679
2022-10-07,GOOGL,0.5915853388722021,high,6150635,252.64477594688003,227.44358510544288,223.01191819618253,259.6504401779864
2022-10-08,GOOGL,0.7800106836351326,medium,6481140,151.53948480010195,461.42337737301216,296.82179575296027,196.90286303390695
2022-10-09,TSLA,-0.3240096862969284,medium,8214615,265.10445170641043,131.05631039551253,418.6034078894834,181.395197822125
2022-10-10,GOOGL,-0.24883409472011198,high,9010643,420.9417316637057,431.54851050118344,193.01653264834198,481.821536967
2022-10-11,AAPL,-0.812036120318262,medium,5981262,291.6280252413405,239.55603001672944,190.41327871546082,467.4086411082071
2022-10-12,GOOGL,0.15656028199234795,same,5525208,107.20003557808599,308.6397584045433,320.42038131797295,118.79700040124699
2022-10-13,AMZN,-0.9281154524065158,medium,6290717,268.57761663169896,417.79425345939626,309.4254318119423,235.52520864193926
2022-10-14,AMZN,-0.06880396373507969,same,1518349,110.87000643633766,453.7506188091885,212.90498816517314,262.0594214713626
2022-10-15,TSLA,0.08528926941515325,high,3881990,486.4973642827193,237.9125680290588,219.2302602099291,195.60581386637733
2022-10-16,TSLA,-0.4269174957434312,high,1797968,150.9815837691476,284.7373925100441,211.1380652826262,351.54915879527016
2022-10-17,AMZN,0.1816665211380215,same,8892861,383.0753305322475,265.8064259267169,408.60482479939503,356.1522986576964
2022-10-18,TSLA,-0.9389995001219011,same,9467691,489.11052915683433,105.30041340156421,360.76034622498423,440.20169133143884
2022-10-19,TSLA,-0.9253036225015712,same,7211411,430.41562066662874,218.37715554346264,432.9668733641011,396.3477073540871
2022-10-20,MSFT,0.6452011213193165,medium,3655971,379.72615005048146,283.6756934930247,490.1892113256087,317.0293307863823
2022-10-21,MSFT,-0.2796187171774742,high,6609125,435.7843638003068,264.4374435521759,289.66571850879455,361.43470801776795
2022-10-22,GOOGL,-0.7458789746962304,medium,3874299,492.71947730425103,388.7716910062718,126.67755256217954,209.59551261720725
2022-10-23,AMZN,0.04448652010960874,medium,8339838,348.53779890141186,253.9214468884413,119.23692416481417,337.2224759869431
2022-10-24,AAPL,0.5399871061972217,same,8330292,323.6739227317306,295.7505795882681,218.26601570864767,295.6909018999677
2022-10-25,AMZN,-0.5683579450063136,medium,2804673,351.2952441853125,271.84343685294533,473.01783574098033,153.33778692654818
2022-10-26,AMZN,0.2457809516380005,low,3938199,313.070354704622,396.25045955774823,309.2852219883499,197.0177106331883
2022-10-27,MSFT,-0.829305070012464,low,8594378,354.0356423638875,445.188959594785,208.71460643205165,216.67738028863442
2022-10-28,MSFT,-0.8966365576627846,low,9998604,279.93688318902366,312.75563160300567,259.6667178044078,469.7238268210232
2022-10-29,TSLA,0.06270926313629599,low,5909776,187.37727315332285,415.7728776780765,339.4380429618683,192.15465575435576
2022-10-30,AAPL,0.08127024322021303,low,4303389,148.09889060467026,218.71467280794025,361.17986325513687,215.69756112786726
2022-10-31,MSFT,0.2748598029964131,same,9025407,127.33637421290416,316.5478440629075,161.567803913162,247.74165203577292
2022-11-01,TSLA,0.4521826674453231,medium,5354385,205.32631350128003,238.09198146798897,490.8126706180704,365.4970954501548
2022-11-02,AAPL,0.9517041589250692,medium,9777198,118.44942573429353,265.68037022873216,317.9088907931155,147.2953569888562
2022-11-03,MSFT,0.03260069660239062,low,4151882,326.86831196775427,392.96554592506743,154.2753271169117,481.5780849975104
2022-11-04,AMZN,-0.35408705411750807,medium,4210016,213.53137880940812,452.6649929330851,457.4541013384535,446.2284880379058
2022-11-05,AMZN,0.5903723895374073,low,7737320,429.8139232348129,148.59815643510615,129.8553724317715,330.88642920358006
2022-11-06,AAPL,-0.45833549747585156,medium,3389383,129.69634919535457,353.85570259495216,463.0941732710051,369.6151469699827
2022-11-07,AAPL,-0.12205715858872779,same,7996746,190.54059773659438,332.8575230311194,498.62626251559294,106.6641884976864
2022-11-08,MSFT,-0.8430872373154681,high,1164053,392.09845883605834,147.36601567037275,380.17271966260154,235.57791013937947
2022-11-09,MSFT,-0.949298513169085,low,6973544,339.52331855339656,184.75773217604365,408.17888842959593,418.2640922645768
2022-11-10,AAPL,0.9252968293558501,same,6282379,125.79650849966701,224.4009978930721,234.92113458699455,130.99318951695435
2022-11-11,AAPL,0.6719602410244117,same,3542637,450.8957828648802,166.77242832700057,476.63074109357353,212.9255336842881
2022-11-12,TSLA,0.39194841218739596,low,9033951,450.9047051304718,197.4917930097367,311.88558644334705,334.11873133372455
2022-11-13,TSLA,-0.18209411117146024,low,9107317,232.16320155030954,207.040319544683,392.95537863902194,202.56521107957673
2022-11-14,TSLA,-0.6534113598583084,same,5158549,236.16233733982588,234.26953321562385,469.6430863645118,473.59118965780766
2022-11-15,AMZN,-0.6871259146578279,low,5530889,495.61134334006954,399.7561811204636,490.0719903902033,152.42345232171616
2022-11-16,AMZN,-0.49951420367080934,low,9411039,350.4704686372553,328.76488154024025,433.28174263866975,418.95774316311145
2022-11-17,TSLA,0.09845332941224094,high,9962049,312.5266082272236,494.4986687805606,221.207002792812,303.1794767625633
2022-11-18,TSLA,0.42919184540012467,high,9284960,435.26087342076977,265.8943307869884,486.619006620833,400.1323103279824
2022-11-19,AAPL,0.32039475343546253,low,3049949,214.11613534292655,401.54602953477,351.24781249742875,224.28613132457897
2022-11-20,AMZN,-0.4401322061081143,same,9388512,271.67303735854273,448.5873685506135,472.25699054078393,305.7958409248155
2022-11-21,TSLA,0.9097305613263882,medium,2268300,207.11067019533368,371.5913972152168,370.44201032574074,442.7341398892705
2022-11-22,GOOGL,0.475793833391537,low,2947763,415.6643386354926,264.74589616699836,222.89558473908818,286.75123964924177
2022-11-23,MSFT,0.10870810502280137,low,8654502,329.3397382540872,401.43785229830115,248.00980965712637,243.88794476410786
2022-11-24,TSLA,0.22344149246870448,medium,4882149,363.5300280560282,181.46685510907395,320.1887108411762,314.46215450109446
2022-11-25,AMZN,-0.16079987514442018,medium,5873062,200.92289993576262,231.02086607205297,416.0059366239528,386.94510121454675
2022-11-26,TSLA,-0.5045380209976851,medium,8045209,188.09012055092603,318.67410203971554,227.193020536134,277.4253381994011
2022-11-27,GOOGL,-0.2880546426974768,high,9439469,295.34985159317546,330.16375491445933,331.89246645367683,475.5507900569092
2022-11-28,AAPL,0.5156922209287382,high,8678073,395.0262996371307,108.85659018905179,238.2499974305606,217.97832961693683
2022-11-29,AMZN,-0.9712130227404883,high,5845710,310.09590300806406,478.04567550240347,426.30776185404284,290.18544246764816
2022-11-30,AAPL,-0.7678547189861675,same,5000737,113.05827101826745,378.650908486956,286.6912375071802,402.7710637365766
2022-12-01,MSFT,-0.9079947159564945,low,8258746,447.4206025281155,298.28150009275646,130.6891307411541,375.6484361983033
2022-12-02,AAPL,-0.9185423953620597,high,2443717,125.87475740605262,473.25089376332335,166.42100859261456,445.4564209668625
2022-12-03,TSLA,0.7109211680220144,same,5409352,482.3297934883009,275.6382261003314,124.44186704785292,498.72367227244354
2022-12-04,GOOGL,0.40731571876004735,same,6111142,110.05678331090908,492.1742281081487,299.7211784057301,270.7433315180358
2022-12-05,AAPL,-0.05165234182534961,medium,9421928,377.7801824522835,304.91390289739405,142.53491893929086,144.46035191332473
2022-12-06,GOOGL,-0.804331678697997,medium,9715633,132.88282548471267,145.7143079991918,145.65598772385283,112.1663523231872
2022-12-07,AMZN,-0.016768249766335286,high,7906571,464.27063177405586,405.9203889837109,476.4193040153508,390.75076245590867
2022-12-08,AMZN,-0.05305645843886864,low,9752967,285.7732944902171,371.5590900311362,449.0620288704222,449.60546852348625
2022-12-09,TSLA,-0.6535962601799696,low,2308507,155.00950992680615,409.1946885222347,280.8346387245464,188.2850343777675
2022-12-10,TSLA,-0.13229670152405393,low,5066621,236.32627991593864,480.5768114902724,494.3221283400823,163.3792148759624
2022-12-11,TSLA,-0.20299053120525312,same,1100734,165.9298701387048,410.59572106040724,100.07461126826524,124.8820366102764
2022-12-12,GOOGL,0.23170019610443293,same,9546310,168.232764622836,344.53464088665874,345.59178250935753,429.08116868688256
2022-12-13,MSFT,0.2701873017352876,same,3851274,479.2433280685769,442.9235609443364,346.571270948748,224.55277595703373
2022-12-14,MSFT,-0.909391980455911,same,2225811,278.0984449139153,369.2985757418126,282.97722234795526,260.6787571039106
2022-12-15,MSFT,-0.25077477074705756,low,4081091,415.5209055621438,263.24762273036924,258.7791891737171,301.1000766438449
2022-12-16,AMZN,0.25171983142847276,low,4829049,355.84222447107277,454.2479056967093,282.153254192243,435.7812936838203
2022-12-17,AMZN,0.006272517160175406,medium,2868670,370.5705449353569,188.76018431374916,265.9841744318722,360.333288624594
2022-12-18,MSFT,0.7129796823766446,low,8265406,152.6773753888154,385.85650996348966,392.1969909929198,346.0258519431245
2022-12-19,TSLA,0.31738726323789,same,5813673,193.67377872619426,452.6253819763028,154.14217398931362,170.26883998236428
2022-12-20,AAPL,-0.6741311458371406,same,5755469,414.70013406177475,392.5266078813185,179.05568823645206,305.2759566839319
2022-12-21,MSFT,-0.8588625051991403,high,8551989,488.3064825899132,378.91016762154277,172.20729135696945,386.15240687146206
2022-12-22,AAPL,0.2848385564126312,low,5335702,205.07025703946067,401.05531762873443,204.98823404850583,489.3043532121967
2022-12-23,MSFT,-0.9469773789167564,low,8974411,208.62750590041594,286.0220993202578,310.1033675126333,180.5625236853409
2022-12-24,AAPL,0.1715511625469266,medium,3962732,289.15885312436194,449.6682728628104,144.48349893528749,103.81734122689066
2022-12-25,TSLA,0.8804604828499152,medium,2992825,493.53612514217514,181.37459005443648,447.2677181306016,130.1205734393879
2022-12-26,AMZN,0.1509483557517579,same,4832978,207.5835783305884,150.95456640013572,218.9446125233889,250.34098607279168
2022-12-27,MSFT,-0.22366014758695618,high,7152941,262.7887638537055,214.20351204740462,165.01519498748314,428.21785909839485
2022-12-28,MSFT,0.28657643688470635,low,5115811,456.5920062494027,312.63095870999723,370.2485238392973,102.85683270729803
2022-12-29,TSLA,-0.08349421901696674,low,9983212,101.1684130485448,304.22471816373525,115.23452023972771,282.6922371543361
2022-12-30,GOOGL,0.09123357863186987,high,4174108,115.90638599542783,428.23950307063467,347.98742594966564,231.6922461365578
2022-12-31,MSFT,0.8829296175530503,low,3731638,341.62867082848766,261.8274625616069,379.27937227059994,120.99268403989103
2023-01-01,AAPL,-0.2277947243984515,medium,1264500,462.9520658851388,293.73777051660346,185.96661255468769,280.09451466904693
2023-01-02,TSLA,0.9223811276478284,high,3976031,195.54266416077107,105.34707330375825,116.78562937745372,201.89948293468754
2023-01-03,GOOGL,0.8107012839121275,low,7512427,287.8567098722836,263.8956945771756,245.45814356777984,240.75393373880257
2023-01-04,MSFT,-0.6084177304214071,medium,3903633,280.1861206631273,359.10969318013684,139.43769209677458,382.2461219137172
2023-01-05,MSFT,-0.8612773982496691,medium,6711813,289.1885384382041,106.20333225063688,146.59113986933482,308.62039356438686
2023-01-06,AMZN,-0.7984439972451467,same,2940369,349.00787829189807,212.3527860744975,201.7044925779458,149.85897159712533
2023-01-07,GOOGL,-0.9635563486969005,low,4948242,287.8975051962735,183.18254371575597,218.18716985070373,484.5658161694556
2023-01-08,TSLA,-0.8111140784881432,high,9127125,278.98725652898315,116.79417156383529,311.98813640856827,354.36430628389536
2023-01-09,AAPL,0.3660135468327137,medium,2217060,289.7153681725042,291.704035965815,371.35675420120526,406.3473702650126
2023-01-10,MSFT,-0.857622703079542,medium,2031519,336.3469765084166,172.6893172912626,337.1083763480739,131.68526000334833
2023-01-11,TSLA,-0.3620487394124774,same,5678714,314.80299534054336,397.23261585255204,159.3441349158067,118.82335178400756
2023-01-12,AMZN,0.6897506219389091,high,9109698,441.65439906020174,439.1711535053394,168.83441298105058,107.77922014723246
2023-01-13,MSFT,-0.9534561285283483,same,2390281,119.79874139746664,318.2340730676591,451.5076999171658,175.51761110937778
2023-01-14,GOOGL,0.6289369651778716,medium,4941106,433.326828589205,492.68293700845663,323.34092602564544,265.76335908739804
2023-01-15,TSLA,-0.43629045045320014,low,3322466,437.5698450446896,280.1914285882381,447.9751331590756,474.3304533611291
2023-01-16,AAPL,-0.7636703447566875,high,8778748,213.96320861238434,305.3472840899662,248.61860452794974,282.82386370631053
2023-01-17,AMZN,0.3934743307283013,low,9099932,285.14078200634026,495.68710158310006,345.76000297252955,216.10204214901177
2023-01-18,TSLA,0.257885693559768,low,2851317,275.4153954149742,192.61937438601953,309.4653664218443,324.7741014078654
2023-01-19,MSFT,0.7549440270541059,same,2946830,187.4039337416521,477.0183758707621,227.64939592818502,144.7738312539157
2023-01-20,AAPL,0.47014208760777154,medium,3614150,258.71873883452656,117.1350220476453,287.96614881343817,343.8023564019933
2023-01-21,MSFT,0.6069618607696972,low,8238987,117.75510886834178,278.5547561052779,300.99635073077286,327.37278173220136
2023-01-22,MSFT,-0.43593085485738703,high,5660061,211.12882911269378,128.00140485322632,180.30838990267142,416.79721336228386
2023-01-23,GOOGL,-0.6451209124405544,same,3605214,426.67287018028725,391.6938971654572,226.00414895069264,494.6750446468096
2023-01-24,GOOGL,0.5012295032817167,high,8923641,213.824920705159,343.3635743520071,416.56390020279025,200.3493886864442
2023-01-25,MSFT,0.613669478534528,low,3229180,427.282667499299,382.65370538703854,466.31529578165083,303.86258032150425
2023-01-26,AMZN,0.9810102840013466,high,5188891,312.6397858417723,249.7921599872068,243.9176374181198,463.54616252760144
2023-01-27,GOOGL,-0.17476464617714704,same,5031419,451.94507094446396,247.7927736125521,222.78891288360728,414.0759537691365
2023-01-28,GOOGL,-0.25596382841443366,same,5495511,329.9118217057661,118.12771158435784,178.078865828753,294.96252124032304
2023-01-29,GOOGL,0.5528259214839937,medium,2424945,111.86728922589593,239.9779758118559,371.3964674602325,478.14865984591114
2023-01-30,GOOGL,-0.3183929194939643,high,3363999,370.16808301883566,471.7153609048238,229.2398806665349,122.89467740672376
2023-01-31,AAPL,0.8615146512071294,same,5790691,117.94142720942746,251.6906148721796,495.0998156396754,472.3994478850336
2023-02-01,MSFT,0.7168255036860236,same,9807673,280.23880759325357,432.54708248878796,230.27392082558129,120.20295695312262
2023-02-02,AAPL,-0.1420119452499633,medium,5225889,471.7706777892456,436.9302018999736,257.65441871305126,318.92189764587374
2023-02-03,TSLA,0.5017421355829947,same,4092195,166.08157573514006,249.29646255169354,341.3336784848139,456.1763792004343
2023-02-04,TSLA,0.5090857481693647,low,1289102,255.94894117661764,352.7954721584756,420.673717276522,205.08837742452113
2023-02-05,TSLA,-0.7937522623281348,high,5443778,391.94412353939134,138.14864090922345,287.8074661382535,288.8993995780634
2023-02-06,AAPL,0.8051058133591333,medium,9043756,452.903422437939,141.4714322937106,269.06241351558333,229.73155165478664
2023-02-07,MSFT,0.01050474489571429,low,5162065,368.37720189700315,119.46306546468533,498.2551334379233,480.8575668305406
2023-02-08,TSLA,0.6529149322154832,low,1260116,203.26930167646768,332.4060373500438,104.19745645597777,429.4582379012363
2023-02-09,GOOGL,-0.3599007979387765,high,7086368,369.8431411664865,270.4283910504388,458.0261155404983,383.60060453055183
2023-02-10,TSLA,0.791046456992401,medium,5214279,218.691056441636,319.212942665696,159.65633037589498,335.05079464604347
2023-02-11,AMZN,-0.22159664253167377,same,2257949,387.3716919274941,308.42927620335513,414.3701104835654,428.23671572965924
2023-02-12,GOOGL,-0.9783246970394033,medium,8537165,481.61325103401623,240.08119643629212,347.1726239385192,256.9068166094188
2023-02-13,GOOGL,0.8107639528385273,same,4850241,388.5573804425153,370.9893659293892,236.73891419923683,279.0207420424248
2023-02-14,GOOGL,-0.8174266464277329,high,6538166,445.15220116496494,403.4007523665563,449.54998220840736,392.0006884323446
2023-02-15,TSLA,-0.36137272481917027,high,1388076,100.84153727035337,105.85130355107029,105.16289119239678,243.1019053174857
2023-02-16,GOOGL,0.9001239341016098,low,5884797,387.02884989263777,182.8969199075513,190.67626082996946,125.56037681934953
2023-02-17,AMZN,0.9012142938751122,low,6540070,431.83502274610015,385.29434723333475,326.7571184998144,129.73384355442857
2023-02-18,AAPL,0.14687577624657222,low,7491878,116.22349501787257,254.64806905353367,240.6169040198792,146.14512052228156
2023-02-19,AMZN,0.26367442433959853,high,2960826,448.63909091529223,364.9935787766433,344.15099812733104,447.8725293374651
2023-02-20,MSFT,-0.10310895604336046,same,3844664,202.67769132401833,238.78506389382338,109.64407736346674,288.8905703024817
2023-02-21,GOOGL,-0.41357845660387094,high,3613275,366.1168407912221,256.30206093185484,146.583572192685,385.1529477378946
2023-02-22,AMZN,-0.3426709092601681,high,2378369,420.14195160936265,163.47154947587399,150.8384960873757,257.1637342419573
2023-02-23,TSLA,0.34503691215407684,low,3090212,365.0658052237422,203.292407866464,175.71345836640376,203.48437896625381
2023-02-24,MSFT,0.50474905887536,medium,6230852,136.91391682930288,342.1647030030349,283.7325763202171,238.87686702488477
2023-02-25,AMZN,0.5831580874516971,low,5171774,338.52860754414735,273.26524452606657,400.85147981742847,417.6729381268734
2023-02-26,GOOGL,0.5792362855891078,medium,1152999,319.8334626888575,409.72107317783804,462.2155351715604,350.08645001257526
2023-02-27,TSLA,-0.8175877939026193,same,5542923,460.1285072297086,441.0339819753371,434.1490121136984,475.0559119831608
2023-02-28,GOOGL,-0.01115939059483706,same,9449975,261.6958918576837,316.65856728670394,178.75514871027343,371.88191143073357
2023-03-01,MSFT,-0.8848824799667114,same,5600108,228.43243883482006,403.30691682242366,276.46022089225295,328.0726527018776
2023-03-02,AMZN,0.09905776464747107,low,3854190,399.9403057745865,222.761805277828,179.764639103414,344.0784035943338
2023-03-03,GOOGL,-0.11693899725324597,low,2284382,265.07013043335866,265.98848616003124,205.7887266668763,476.9485757873658
2023-03-04,MSFT,0.7754083655165995,low,8196042,358.4384700020252,385.1110704867324,301.41879260475446,415.2803719466824
2023-03-05,TSLA,-0.2981699748958426,high,4853321,358.58003604984276,254.48479712681228,127.24360988940902,109.61649494657513
2023-03-06,AMZN,-0.7658659671447883,low,3654837,455.21562574404714,335.4019740635955,187.26973183730928,313.6558784542789
2023-03-07,AMZN,-0.7140166358943283,high,8684365,339.47696092763897,174.1491116330046,474.15126452284693,375.33536461862593
2023-03-08,MSFT,0.5230212634349445,same,2042377,300.86144398479473,339.9085259881992,286.4465170633956,399.47939137566203
2023-03-09,AMZN,0.23643612663252211,low,5577033,155.54853055860679,444.60548289075746,278.1546103911489,185.2568477255747
2023-03-10,TSLA,-0.7977546477544195,high,7105931,146.29504267148215,447.4558559293703,105.82686190051156,446.8709417805409
2023-03-11,TSLA,-0.8317863877700051,same,4257181,161.72862611323177,389.73776253181586,198.9598988233383,482.3372588700655
2023-03-12,AMZN,0.40193826291824,same,6262696,168.7393925308378,398.3013516304504,446.5169743928725,194.6861223379479
2023-03-13,GOOGL,-0.854473987271613,low,6154048,355.1508370654536,323.1709780602803,165.8513713034675,453.04618300689833
2023-03-14,GOOGL,0.6437201185807124,medium,1923780,396.3925001098314,333.8672360663299,266.0499758138884,138.79150500643817
2023-03-15,TSLA,0.4124844543129924,medium,9361735,311.99660917056747,153.46023256420722,105.7323623468005,122.28273444609808
2023-03-16,GOOGL,-0.8373024387162005,same,2942811,431.6070930181964,277.54367536852044,291.33419266822233,151.68952004109974
2023-03-17,MSFT,-0.8303245718296162,medium,7507640,496.5052906934533,280.31051355454554,108.40844269048686,123.0964317868144
2023-03-18,AAPL,0.9732791570023509,medium,1298090,428.0050516477424,483.3991342670961,427.84382122631996,438.0048948623104
2023-03-19,AMZN,-0.25145840848775936,high,9705956,377.95294947038366,272.4347450493158,429.94150699484146,123.62005778330878
2023-03-20,MSFT,-0.25871570586621817,high,6425838,312.99707977485866,319.73705796110306,415.09687532094796,208.6656765454622
2023-03-21,TSLA,0.6255991345150052,high,9480932,279.54122866988325,313.300559711641,213.34562755644728,141.50253741434256
2023-03-22,AAPL,0.8944971547677174,same,3320688,133.75695221781694,354.7046868177309,434.8948872887272,218.16881452550598
2023-03-23,TSLA,0.9720021276457418,medium,2805808,259.74749935787634,399.29313253275836,317.1992530421077,136.2237870403682
2023-03-24,AAPL,0.5067563705178832,low,5220459,464.0538547128537,190.01675046834885,249.52324354680098,367.2013002972056
2023-03-25,MSFT,-0.24748082893816847,medium,5536119,423.2090519626212,311.4897676393743,350.1319838816932,153.33072653703005
2023-03-26,AAPL,-0.8329985666026625,same,5015470,186.42054600467486,430.3670829264122,104.93641842414961,440.73837033555515
2023-03-27,GOOGL,0.5542938318548736,high,5654798,286.6431138788863,285.2458855350046,157.18435104030087,426.8764202906564
2023-03-28,MSFT,0.1168084994716101,same,4622138,426.68928102341783,211.3830185494292,396.9174152681051,105.46467418824376
2023-03-29,AMZN,-0.15155598150604743,high,1937841,126.95382191420902,361.8836301425196,197.66464348646122,458.2905422060458
2023-03-30,TSLA,0.812708770189472,same,9061896,254.9570342674637,429.5069583196492,339.20364693149986,111.57772669734682
2023-03-31,GOOGL,-0.7776050353876973,low,3843940,440.73649474957904,125.25611717095653,254.04104112921186,195.85831398302264
2023-04-01,AMZN,-0.0147497914182817,high,4932441,261.5591456680495,410.71619336289086,441.9223115197046,112.95565511039803
2023-04-02,AAPL,-0.9772927104651619,high,2207068,131.04585789257635,428.6591731847085,480.96612239865743,234.33739481572638
2023-04-03,GOOGL,-0.06267871601174746,medium,5364406,317.01374741290056,284.6091710354427,453.42589134807616,305.54661028530865
2023-04-04,AMZN,-0.8873934486363253,same,9782882,444.69699796731817,493.32226272738694,208.24799787743865,418.65794760605525
2023-04-05,MSFT,-0.7623641674638562,medium,2386980,336.1142171812639,414.6833362829236,177.6651476184329,235.19262018793447
2023-04-06,AAPL,-0.7649475064457902,same,2208052,190.51164328569274,409.4650259582663,289.773957448294,382.19600986924667
2023-04-07,AMZN,0.29842060423212713,low,8500960,253.69584805495253,399.1354297648287,102.93366033447211,175.00178284759215
2023-04-08,AAPL,0.4920897585308466,medium,4040267,280.0493444727729,160.24324128730962,110.3237571452727,400.23938269765057
2023-04-09,AMZN,0.16673753019431925,high,2180887,331.7065415282107,186.89235458120433,321.31625584920005,194.39864236369502
2023-04-10,TSLA,0.9243450969490838,low,5439850,403.74041030104524,285.59605258577,308.17976166611436,157.41790237750718
2023-04-11,MSFT,-0.2502588409525919,same,8536765,139.54944705625417,205.60173998378633,497.832795614104,174.16354014962172
2023-04-12,GOOGL,-0.42857582743627853,high,2896220,455.8608132070265,266.09638893361614,180.73673414550325,172.82525155274215
